pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,discoverymethod,disc_year,pl_orbsmax,rowupdate,pl_vol_earth,pl_mass_kg,pl_density,insolation_flux
Kepler-1574 b,Kepler-1574,6.94245216,1.34,,0.0,1003.0,6108.0,1.03,1.132,Transit,2016,0.0743,2017-05-08,2606308495450.2363,,,240.98368757257666
Kepler-1574 b,Kepler-1574,6.9424334,1.27,,0.0,1003.0,6108.0,1.03,1.132,Transit,2016,0.0743,2014-11-18,2218822633949.2554,,,240.98368757257666
Kepler-1574 b,Kepler-1574,6.9424334,1.27,,0.0,1003.0,6108.0,1.03,1.132,Transit,2016,0.0743,2015-08-25,2218822633949.2554,,,240.98368757257666
Kepler-1574 b,Kepler-1574,6.9424334,1.29,,,797.0,5892.0,1.08,1.06,Transit,2016,,2016-05-06,2325308373116.694,,,
Kepler-1574 b,Kepler-1574,6.9424334,1.27,,0.0,1003.0,6108.0,1.03,1.132,Transit,2016,0.0743,2014-11-21,2218822633949.2554,,,240.98368757257666
Kepler-157 c,Kepler-157,13.54057461,2.17,,0.0,779.0,5767.0,1.014,0.918,Transit,2014,0.1081,2017-05-08,11068547320094.88,,,87.68373443199894
Kepler-157 c,Kepler-157,13.540407,1.94,,0.0,756.0,5969.0,0.92,1.028,Transit,2014,0.112,2013-10-28,7908909651346.915,,,77.16860247367993
Kepler-157 c,Kepler-157,13.5405,2.24,,,797.0,5774.0,1.044,,Transit,2014,0.11,2014-05-14,12174621818162.17,,,90.20226761575398
Kepler-157 c,Kepler-157,13.54056874,2.59,,,797.0,5866.0,1.03,1.02,Transit,2014,,2016-05-06,18819614225932.867,,,
Kepler-157 c,Kepler-157,13.54056874,2.665,,,797.0,5791.0,1.069,0.95,Transit,2014,0.10935,2024-12-05,20502322687911.23,,,96.83376225838481
Kepler-157 c,Kepler-157,13.54056874,2.33,,0.0,762.0,5988.0,0.934,1.021,Transit,2014,0.1121,2014-11-18,13701849331912.914,,,80.40895245143089
Kepler-157 c,Kepler-157,13.54056874,2.33,,0.0,762.0,5988.0,0.934,1.021,Transit,2014,0.1121,2014-11-21,13701849331912.914,,,80.40895245143089
Kepler-157 c,Kepler-157,13.54056874,2.33,,0.0,762.0,5988.0,0.934,1.021,Transit,2014,0.1121,2015-08-25,13701849331912.914,,,80.40895245143089
Kepler-157 c,Kepler-157,,2.32,,,797.0,5791.0,1.085,,Transit,2014,,2018-09-04,13526186749414.953,,,
Kepler-1575 b,Kepler-1575,2.55314213,1.33,,0.0,1312.0,5970.0,0.908,0.996,Transit,2016,0.0366,2014-11-18,2548392671227.243,,,704.3711524081724
Kepler-1575 b,Kepler-1575,2.55315031,1.25,,0.0,1312.0,5970.0,0.908,0.996,Transit,2016,0.0366,2017-05-08,2115638509464.3625,,,704.3711524081724
Kepler-1575 b,Kepler-1575,2.55314213,1.31,,,797.0,5667.0,0.92,0.95,Transit,2016,,2016-05-06,2435147720898.6875,,,
Kepler-1575 b,Kepler-1575,,1.328,,,797.0,5988.0,0.966,,Transit,2016,,2018-09-04,2536913442252.73,,,
Kepler-1575 b,Kepler-1575,2.55314213,1.33,,0.0,1312.0,5970.0,0.908,0.996,Transit,2016,0.0366,2014-11-21,2548392671227.243,,,704.3711524081724
Kepler-1575 b,Kepler-1575,2.55314213,1.33,,0.0,1312.0,5970.0,0.908,0.996,Transit,2016,0.0366,2015-08-25,2548392671227.243,,,704.3711524081724
Kepler-1245 c,Kepler-1245,2.936584681,1.64,,0.0,1189.0,5455.0,0.909,0.795,Transit,2016,0.0372,2015-08-25,4777965050619.274,,,476.33842537752446
Kepler-1245 c,Kepler-1245,,1.476,,,797.0,5444.0,0.76,,Transit,2016,,2018-09-04,3483136521901.4517,,,
Kepler-1245 c,Kepler-1245,2.936587946,1.77,,0.0,1190.0,5455.0,0.909,0.795,Transit,2016,0.0372,2017-05-08,6006634741121.329,,,476.33842537752446
Kepler-1245 c,Kepler-1245,2.936584681,1.64,,0.0,1189.0,5455.0,0.909,0.795,Transit,2016,0.0372,2014-11-21,4777965050619.274,,,476.33842537752446
Kepler-1245 c,Kepler-1245,2.936584681,1.64,,0.0,1189.0,5455.0,0.909,0.795,Transit,2016,0.0372,2014-11-18,4777965050619.274,,,476.33842537752446
Kepler-1245 c,Kepler-1245,2.936584681,1.44,,,797.0,5306.0,0.83,0.86,Transit,2016,,2016-05-06,3234438522390.7505,,,
Kepler-1576 b,Kepler-1576,6.98471973,1.15,,0.0,1062.0,5841.0,1.235,1.046,Transit,2016,0.0727,2014-11-18,1647422319657.7852,,,302.62766625092786
Kepler-1576 b,Kepler-1576,6.98472143,1.19,,0.0,1059.0,5839.0,1.227,1.044,Transit,2016,0.0726,2017-05-08,1825375884784.873,,,299.133116295922
Kepler-1576 b,Kepler-1576,6.98471973,1.15,,0.0,1062.0,5841.0,1.235,1.046,Transit,2016,0.0727,2015-08-25,1647422319657.7852,,,302.62766625092786
Kepler-1576 b,Kepler-1576,6.98471973,1.04,,,797.0,5876.0,1.06,1.05,Transit,2016,,2016-05-06,1218460465310.7817,,,
Kepler-1576 b,Kepler-1576,6.98471973,1.15,,0.0,1062.0,5841.0,1.235,1.046,Transit,2016,0.0727,2014-11-21,1647422319657.7852,,,302.62766625092786
Kepler-1576 b,Kepler-1576,,0.895,,,797.0,5723.0,0.925,,Transit,2016,,2018-09-04,776569859406.901,,,
Kepler-1576 b,Kepler-1576,6.98471973,0.853,,,797.0,5723.0,0.917,1.024,Transit,2016,0.07211,2024-12-05,672292889630.0161,,,156.29222509513465
Kepler-1719 b,Kepler-1719,6.149362,3.01,,0.0,1214.0,5707.0,1.58,1.092,Transit,2021,0.068,2013-10-28,29540028591815.773,,,515.9677400589741
Kepler-1719 b,Kepler-1719,6.149559975,3.95000623,,,797.0,5687.0,1.775,1.08,Transit,2021,,2021-12-05,66758222759591.734,,,
Kepler-1719 b,Kepler-1719,6.14955931,3.26,,0.0,1287.0,5687.0,1.775,1.08,Transit,2021,0.0674,2017-05-08,37528760844071.97,,,653.5887150979072
Kepler-1719 b,Kepler-1719,6.14955299,3.47,,0.0,1287.0,5687.0,1.775,1.08,Transit,2021,0.0674,2014-11-18,45258467992716.695,,,653.5887150979072
Kepler-1719 b,Kepler-1719,6.14955299,3.522,,,797.0,5781.0,1.799,1.142,Transit,2021,0.06868,2024-12-05,47323785743570.14,,,690.4120163979305
Kepler-1719 b,Kepler-1719,6.14955299,3.47,,0.0,1287.0,5687.0,1.775,1.08,Transit,2021,0.0674,2015-08-25,45258467992716.695,,,653.5887150979072
Kepler-1719 b,Kepler-1719,6.14955299,3.47,,0.0,1287.0,5687.0,1.775,1.08,Transit,2021,0.0674,2014-11-21,45258467992716.695,,,653.5887150979072
Kepler-1254 c,Kepler-1254,3.60084276,1.32,,0.0,954.0,5130.0,0.756,0.79,Transit,2016,0.0425,2014-11-21,2491341246123.895,,,197.43761747934244
Kepler-1254 c,Kepler-1254,,1.186,,,797.0,4826.0,0.696,,Transit,2016,,2018-09-04,1807030536459.377,,,
Kepler-1254 c,Kepler-1254,3.60084276,1.32,,0.0,954.0,5130.0,0.756,0.79,Transit,2016,0.0425,2015-08-25,2491341246123.895,,,197.43761747934244
Kepler-1254 c,Kepler-1254,3.60082855,1.36,,0.0,927.0,4838.0,0.796,0.771,Transit,2016,0.0422,2017-05-08,2724759338221.1533,,,175.61410713075105
Kepler-1254 c,Kepler-1254,3.60084276,1.3,,,797.0,4985.0,0.75,0.78,Transit,2016,,2016-05-06,2379805596310.1216,,,
Kepler-1254 c,Kepler-1254,3.60084276,1.32,,0.0,954.0,5130.0,0.756,0.79,Transit,2016,0.0425,2014-11-18,2491341246123.895,,,197.43761747934244
Kepler-1948 b,Kepler-1948,15.5714121,0.72,,0.0,399.0,3872.0,0.557,0.585,Transit,2021,0.1022,2017-05-08,404304815298.8438,,,6.015125648043067
Kepler-1948 b,Kepler-1948,15.57129955,1.03283226,,,797.0,3872.0,0.557,0.585,Transit,2021,,2021-12-05,1193440599243.0122,,,
Kepler-1948 b,Kepler-1948,15.57131611,0.7,,0.0,391.0,3842.0,0.526,0.531,Transit,2021,0.0989,2014-11-21,371539972478.09344,,,5.552685263200426
Kepler-1948 b,Kepler-1948,15.57131611,0.7,,0.0,391.0,3842.0,0.526,0.531,Transit,2021,0.0989,2015-08-25,371539972478.09344,,,5.552685263200426
Kepler-1948 b,Kepler-1948,15.57131611,0.7,,0.0,391.0,3842.0,0.526,0.531,Transit,2021,0.0989,2014-11-18,371539972478.09344,,,5.552685263200426
Kepler-1577 b,Kepler-1577,6.30560247,2.65,,0.0,1125.0,4934.0,1.756,0.952,Transit,2016,0.0657,2014-11-18,20158074519905.65,,,381.42536891134523
Kepler-1577 b,Kepler-1577,6.30560247,1.13,,,797.0,4862.0,0.74,0.78,Transit,2016,,2016-05-06,1562956010695.987,,,
Kepler-1577 b,Kepler-1577,6.30560247,2.65,,0.0,1125.0,4934.0,1.756,0.952,Transit,2016,0.0657,2015-08-25,20158074519905.65,,,381.42536891134523
Kepler-1577 b,Kepler-1577,,0.982,,,797.0,4932.0,0.685,,Transit,2016,,2018-09-04,1025760303196.518,,,
Kepler-1577 b,Kepler-1577,6.30558387,2.52,,0.0,1125.0,4934.0,1.756,0.952,Transit,2016,0.0657,2017-05-08,17334568955937.93,,,381.42536891134523
Kepler-1577 b,Kepler-1577,6.30560247,2.65,,0.0,1125.0,4934.0,1.756,0.952,Transit,2016,0.0657,2014-11-21,20158074519905.65,,,381.42536891134523
Kepler-468 b,Kepler-468,38.47876629,13.26,,0.0,484.0,5510.0,0.879,0.973,Transit,2016,0.2213,2017-05-08,2525468737249069.5,,,13.101349370304076
Kepler-468 b,Kepler-468,38.47876130991,12.56093758,,,214.07,5439.49,0.810043,,Transit,2016,,2022-12-18,2146730847209328.5,,,
Kepler-468 b,Kepler-468,,12.276,,,797.0,5515.0,0.814,,Transit,2016,,2018-09-04,2003927770708476.8,,,
Kepler-468 b,Kepler-468,38.478757067,13.44,,0.0,484.0,5510.0,0.879,0.973,Transit,2016,0.2213,2015-08-25,2629718312723027.5,,,13.101349370304076
Kepler-468 b,Kepler-468,38.478757067,13.44,,0.0,484.0,5510.0,0.879,0.973,Transit,2016,0.2213,2014-11-21,2629718312723027.5,,,13.101349370304076
Kepler-468 b,Kepler-468,38.478743,14.14,,0.0,499.0,5515.0,0.933,0.985,Transit,2016,0.222,2013-10-28,3062384041473218.0,,,14.720891644264512
Kepler-468 b,Kepler-468,38.478757067,13.44,,0.0,484.0,5510.0,0.879,0.973,Transit,2016,0.2213,2014-11-18,2629718312723027.5,,,13.101349370304076
Kepler-468 b,Kepler-468,38.478757067,13.34,,,797.0,5498.0,0.87,0.96,Transit,2016,,2016-05-06,2571454909064558.5,,,
Kepler-30 d,Kepler-30,143.2063047,8.9,,0.0,308.0,5485.0,0.867,0.986,Transit,2012,0.5336,2017-05-08,763627296961834.1,,,2.1528203552292062
Kepler-30 d,Kepler-30,143.2063518,9.36,,0.0,308.0,5485.0,0.867,0.986,Transit,2012,0.5336,2014-11-21,888257679211559.8,,,2.1528203552292062
Kepler-30 d,Kepler-30,143.2063518,9.36,,0.0,308.0,5485.0,0.867,0.986,Transit,2012,0.5336,2015-08-25,888257679211559.8,,,2.1528203552292062
Kepler-30 d,Kepler-30,143.2063518,8.845,,,797.0,5464.0,0.819,0.945,Transit,2012,0.52594,2024-12-05,749557469377186.6,,,1.9473000386101103
Kepler-30 d,Kepler-30,143.2063518,9.29,,,797.0,5452.0,0.86,0.95,Transit,2012,,2016-05-06,868477490090251.1,,,
Kepler-30 d,Kepler-30,143.21515,9.37,,0.0,321.0,5461.0,0.94,0.969,Transit,2012,0.53,2013-10-28,891107701680851.9,,,2.5205039620496152
Kepler-30 d,Kepler-30,143.34394,8.8,23.1,0.022,797.0,5498.0,0.95,0.99,Transit,2012,0.5,2023-11-28,738175184036709.5,1.3790700000000002e+26,186821506577.6878,2.9718087306572003
Kepler-30 d,Kepler-30,143.2063518,9.36,,0.0,308.0,5485.0,0.867,0.986,Transit,2012,0.5336,2014-11-18,888257679211559.8,,,2.1528203552292062
Kepler-30 d,Kepler-30,143.213,10.6,5403.11,,797.0,5498.0,0.95,0.99,Transit,2012,0.5,2015-12-16,1290116769273961.5,3.22565667e+28,25002827238772.36,2.9718087306572003
Kepler-30 d,Kepler-30,,8.581,,,797.0,5464.0,0.836,,Transit,2012,,2018-09-04,684423842980623.5,,,
Kepler-1578 b,Kepler-1578,1.450889836,1.21,,0.0,1700.0,6046.0,1.023,1.011,Transit,2016,0.0252,2017-05-08,1918967128814.18,,,1983.8894482637706
Kepler-1578 b,Kepler-1578,,1.045,,,797.0,6050.0,0.886,,Transit,2016,,2018-09-04,1236119039870.0657,,,
Kepler-1578 b,Kepler-1578,1.450886907,1.04,,,797.0,5545.0,0.86,0.9,Transit,2016,,2016-05-06,1218460465310.7817,,,
Kepler-1578 b,Kepler-1578,1.450886907,1.24,,0.0,1699.0,6046.0,1.023,1.011,Transit,2016,0.0252,2014-11-21,2065268304624.118,,,1983.8894482637706
Kepler-1578 b,Kepler-1578,1.450886907,1.24,,0.0,1699.0,6046.0,1.023,1.011,Transit,2016,0.0252,2014-11-18,2065268304624.118,,,1983.8894482637706
Kepler-1578 b,Kepler-1578,1.450886907,1.24,,0.0,1699.0,6046.0,1.023,1.011,Transit,2016,0.0252,2015-08-25,2065268304624.118,,,1983.8894482637706
Kepler-1254 d,Kepler-1254,,1.224,,,797.0,4826.0,0.696,,Transit,2016,,2018-09-04,1986349557563.22,,,
Kepler-1254 d,Kepler-1254,5.72717226,1.35,,0.0,817.0,5130.0,0.756,0.79,Transit,2016,0.058,2015-08-25,2665095218034.3716,,,106.01120587754528
Kepler-1254 d,Kepler-1254,5.72717226,1.31,,,797.0,4985.0,0.75,0.78,Transit,2016,,2016-05-06,2435147720898.6875,,,
Kepler-1254 d,Kepler-1254,5.72717226,1.35,,0.0,817.0,5130.0,0.756,0.79,Transit,2016,0.058,2014-11-21,2665095218034.3716,,,106.01120587754528
Kepler-1254 d,Kepler-1254,5.72717226,1.35,,0.0,817.0,5130.0,0.756,0.79,Transit,2016,0.058,2014-11-18,2665095218034.3716,,,106.01120587754528
Kepler-1254 d,Kepler-1254,5.72716067,1.4,,0.0,794.0,4838.0,0.796,0.771,Transit,2016,0.0575,2017-05-08,2972319779824.7476,,,94.5907377066848
Kepler-555 b,Kepler-555,,3.71,,,797.0,5845.0,1.334,,Transit,2016,,2018-09-04,55313756482621.12,,,
Kepler-555 b,Kepler-555,16.21775407,2.22,,0.0,663.0,5834.0,0.797,0.875,Transit,2016,0.12,2014-11-21,11851418871141.4,,,46.03779981470621
Kepler-555 b,Kepler-555,16.21775407,2.83,,,797.0,5894.0,1.04,1.03,Transit,2016,,2016-05-06,24551087330002.457,,,
Kepler-555 b,Kepler-555,16.21774917,2.22,,0.0,664.0,5837.0,0.798,0.887,Transit,2016,0.1201,2017-05-08,11851418871141.4,,,46.17142212480024
Kepler-555 b,Kepler-555,16.21775407,2.22,,0.0,663.0,5834.0,0.797,0.875,Transit,2016,0.12,2014-11-18,11851418871141.4,,,46.03779981470621
Kepler-555 b,Kepler-555,16.217504,3.0,,0.0,694.0,5889.0,0.9,1.003,Transit,2016,0.126,2013-10-28,29246586754835.348,,,55.28468714055683
Kepler-555 b,Kepler-555,16.21775407,2.22,,0.0,663.0,5834.0,0.797,0.875,Transit,2016,0.12,2015-08-25,11851418871141.4,,,46.03779981470621
Kepler-1949 b,Kepler-1949,2.20829412,0.95,,0.0,1472.0,6131.0,0.989,1.009,Transit,2021,0.0334,2014-11-21,928714530330.6279,,,1116.1424461951933
Kepler-1949 b,Kepler-1949,2.20829412,0.95,,0.0,1472.0,6131.0,0.989,1.009,Transit,2021,0.0334,2014-11-18,928714530330.6279,,,1116.1424461951933
Kepler-1949 b,Kepler-1949,2.20829412,0.95,,0.0,1472.0,6131.0,0.989,1.009,Transit,2021,0.0334,2015-08-25,928714530330.6279,,,1116.1424461951933
Kepler-1949 b,Kepler-1949,2.20829637,1.36,,0.0,1709.0,6028.0,1.454,1.194,Transit,2021,0.0352,2017-05-08,2724759338221.1533,,,2029.6968184999962
Kepler-1949 b,Kepler-1949,2.208280087,2.21964541,,,797.0,6028.0,1.454,1.194,Transit,2021,,2021-12-05,11845740866513.252,,,
Kepler-1579 b,Kepler-1579,0.849907889,0.59,,0.0,1136.0,4294.0,0.504,0.504,Transit,2016,0.014,2015-08-25,222467953374.86398,,,396.96102858367624
Kepler-1579 b,Kepler-1579,0.849906734,0.59,,0.0,1139.0,4296.0,0.505,0.503,Transit,2016,0.014,2017-05-08,222467953374.86398,,,399.280854196032
Kepler-1579 b,Kepler-1579,0.849907889,0.59,,0.0,1136.0,4294.0,0.504,0.504,Transit,2016,0.014,2014-11-21,222467953374.86398,,,396.96102858367624
Kepler-1579 b,Kepler-1579,0.849907889,0.59,,0.0,1136.0,4294.0,0.504,0.504,Transit,2016,0.014,2014-11-18,222467953374.86398,,,396.96102858367624
Kepler-1579 b,Kepler-1579,0.849907889,0.84,,,797.0,4584.0,0.7,0.75,Transit,2016,,2016-05-06,642021072442.1454,,,
Kepler-1993 b,Kepler-1993,26.6565574,4.05,,0.0,903.0,5159.0,3.062,1.373,Transit,2023,0.1943,2015-08-25,71957570886928.02,,,158.49719960785703
Kepler-1993 b,Kepler-1993,26.6565574,4.05,,0.0,903.0,5159.0,3.062,1.373,Transit,2023,0.1943,2014-11-21,71957570886928.02,,,158.49719960785703
Kepler-1993 b,Kepler-1993,26.6565737,4.15,,0.0,903.0,5159.0,3.062,1.373,Transit,2023,0.1943,2017-05-08,77420454170310.38,,,158.49719960785703
Kepler-1993 b,Kepler-1993,26.6565574,3.993,,,797.0,4966.0,3.015,1.262,Transit,2023,0.18874,2024-12-05,68961921708195.17,,,139.8196796377585
Kepler-1993 b,Kepler-1993,26.6565574,4.05,,0.0,903.0,5159.0,3.062,1.373,Transit,2023,0.1943,2014-11-18,71957570886928.02,,,158.49719960785703
Kepler-1993 b,Kepler-1993,26.65660095,4.42700005,,,797.0,5159.0,3.062,1.373,Transit,2023,,2023-05-16,93980987751947.55,,,
Kepler-390 c,Kepler-390,13.0600422,0.852,,,797.0,5128.0,0.813,0.787,Transit,2014,0.10026,2024-12-05,669931207168.6317,,,40.96495357267563
Kepler-390 c,Kepler-390,13.060022,0.79,,,797.0,5166.0,0.776,,Transit,2014,0.101,2014-05-14,534063255074.71356,,,37.87852094420379
Kepler-390 c,Kepler-390,13.0600422,0.81,,0.0,630.0,5168.0,0.769,0.793,Transit,2014,0.1006,2014-11-21,575660567095.4242,,,37.55272426662717
Kepler-390 c,Kepler-390,13.0600399,0.8,,0.0,630.0,5168.0,0.769,0.793,Transit,2014,0.1006,2017-05-08,554601941425.0259,,,37.55272426662717
Kepler-390 c,Kepler-390,,0.859,,,797.0,5128.0,0.821,,Transit,2014,,2018-09-04,686579632784.784,,,
Kepler-390 c,Kepler-390,13.0600422,0.81,,0.0,630.0,5168.0,0.769,0.793,Transit,2014,0.1006,2014-11-18,575660567095.4242,,,37.55272426662717
Kepler-390 c,Kepler-390,13.0600422,0.87,,,797.0,5270.0,0.8,0.86,Transit,2014,,2016-05-06,713295004363.6791,,,
Kepler-390 c,Kepler-390,13.0600422,0.81,,0.0,630.0,5168.0,0.769,0.793,Transit,2014,0.1006,2015-08-25,575660567095.4242,,,37.55272426662717
Kepler-1580 b,Kepler-1580,56.644452,2.44,,0.0,733.0,6237.0,2.295,1.399,Transit,2016,0.323,2017-05-08,15735512908324.223,,,68.82687027904144
Kepler-1580 b,Kepler-1580,56.6449279,1.19,,0.0,550.0,6102.0,1.201,0.985,Transit,2016,0.2875,2014-11-18,1825375884784.873,,,21.796855259032128
Kepler-1580 b,Kepler-1580,56.6449279,1.19,,0.0,550.0,6102.0,1.201,0.985,Transit,2016,0.2875,2014-11-21,1825375884784.873,,,21.796855259032128
Kepler-1580 b,Kepler-1580,56.6449279,2.399,,,797.0,6300.0,2.419,1.571,Transit,2016,0.33571,2024-12-05,14955542400959.197,,,73.68856322824918
Kepler-1580 b,Kepler-1580,56.6449279,1.19,,0.0,550.0,6102.0,1.201,0.985,Transit,2016,0.2875,2015-08-25,1825375884784.873,,,21.796855259032128
Kepler-1580 b,Kepler-1580,56.6449279,2.11,,,797.0,6228.0,2.15,1.47,Transit,2016,,2016-05-06,10175571035571.746,,,
Kepler-1580 b,Kepler-1580,,2.629,,,797.0,6300.0,2.475,,Transit,2016,,2018-09-04,19682632461482.91,,,
Kepler-1581 b,Kepler-1581,6.28384079,0.73,,0.0,1108.0,5888.0,1.227,1.036,Transit,2016,0.0674,2017-05-08,421385905170.5845,,,358.86842446678185
Kepler-1581 b,Kepler-1581,6.28385491,0.75,,0.0,1117.0,5989.0,1.219,1.07,Transit,2016,0.0682,2015-08-25,456977918044.3023,,,370.297367482576
Kepler-1581 b,Kepler-1581,6.28385491,0.75,,0.0,1117.0,5989.0,1.219,1.07,Transit,2016,0.0682,2014-11-21,456977918044.3023,,,370.297367482576
Kepler-1581 b,Kepler-1581,,0.824,,,797.0,5932.0,1.387,,Transit,2016,,2018-09-04,606028515647.5442,,,
Kepler-1581 b,Kepler-1581,6.28385491,0.75,,0.0,1117.0,5989.0,1.219,1.07,Transit,2016,0.0682,2014-11-18,456977918044.3023,,,370.297367482576
Kepler-1581 b,Kepler-1581,6.28385491,0.851,,,797.0,5932.0,1.375,1.091,Transit,2016,0.06865,2024-12-05,667575062061.0062,,,447.53148341027617
Kepler-1581 b,Kepler-1581,6.28385491,0.8,,,797.0,6022.0,1.23,1.12,Transit,2016,,2016-05-06,554601941425.0259,,,
Kepler-436 b,Kepler-436,64.001151,1.9,,0.0,271.0,4299.0,0.511,0.508,Transit,2015,0.2502,2014-11-18,7429716242645.023,,,1.2836058281968536
Kepler-436 b,Kepler-436,,2.339,,,797.0,4734.0,0.657,,Transit,2015,,2018-09-04,13861240217328.332,,,
Kepler-436 b,Kepler-436,64.001151,1.9,,0.0,271.0,4299.0,0.511,0.508,Transit,2015,0.2502,2015-08-25,7429716242645.023,,,1.2836058281968536
Kepler-436 b,Kepler-436,64.001151,1.9,,0.0,271.0,4299.0,0.511,0.508,Transit,2015,0.2502,2014-11-21,7429716242645.023,,,1.2836058281968536
Kepler-436 b,Kepler-436,64.0019669,2.48,,0.0,322.0,4652.0,0.697,0.734,Transit,2015,0.2826,2017-05-08,16522146436992.943,,,2.566698020764962
Kepler-436 b,Kepler-436,64.001151,2.63,,,797.0,4685.0,0.71,0.75,Transit,2015,,2016-05-06,19705101217832.934,,,
Kepler-436 b,Kepler-436,64.001151,2.431,,,797.0,4734.0,0.655,0.709,Transit,2015,0.27937,2024-12-05,15562031894807.93,,,2.4873150008299496
Kepler-436 b,Kepler-436,64.00205,2.73,,0.19,797.0,4651.0,0.697,0.729,Transit,2015,0.339,2015-01-06,22039379627428.02,,,1.782158097201272
Kepler-1582 b,Kepler-1582,4.83817712,0.77,,0.0,321.0,3089.0,0.158,0.132,Transit,2016,0.0285,2015-08-25,494519703368.34247,,,2.5211042086926567
Kepler-1582 b,Kepler-1582,4.83817712,0.77,,0.0,321.0,3089.0,0.158,0.132,Transit,2016,0.0285,2014-11-18,494519703368.34247,,,2.5211042086926567
Kepler-1582 b,Kepler-1582,4.83809469,0.79,,0.0,354.0,3187.0,0.2,0.18,Transit,2016,0.0316,2017-05-08,534063255074.71356,,,3.7231350546991937
Kepler-1582 b,Kepler-1582,4.83817712,0.77,,0.0,321.0,3089.0,0.158,0.132,Transit,2016,0.0285,2014-11-21,494519703368.34247,,,2.5211042086926567
Kepler-1582 b,Kepler-1582,,0.855,,,797.0,3187.0,0.217,,Transit,2016,,2018-09-04,677032892611.0278,,,
Kepler-1582 b,Kepler-1582,4.83817712,1.49,,,797.0,3208.0,0.3,0.28,Transit,2016,,2016-05-06,3583193237372.9927,,,
Kepler-1583 b,Kepler-1583,9.32807355,0.6,,,797.0,5645.0,0.91,0.94,Transit,2016,,2016-05-06,233972694038.68274,,,
Kepler-1583 b,Kepler-1583,9.32807355,0.675,,,797.0,5471.0,1.047,0.877,Transit,2016,0.08307,2024-12-05,333136902254.29645,,,128.22317068391092
Kepler-1583 b,Kepler-1583,9.32807355,0.58,,0.0,825.0,5806.0,0.899,0.996,Transit,2016,0.0866,2015-08-25,211346667959.60864,,,110.3281753552066
Kepler-1583 b,Kepler-1583,9.3281912,0.59,,0.0,788.0,5525.0,0.888,0.939,Transit,2016,0.085,2017-05-08,222467953374.86398,,,91.62456375294214
Kepler-1583 b,Kepler-1583,,0.699,,,797.0,5471.0,1.056,,Transit,2016,,2018-09-04,369949931961.6486,,,
Kepler-1583 b,Kepler-1583,9.32807355,0.58,,0.0,825.0,5806.0,0.899,0.996,Transit,2016,0.0866,2014-11-18,211346667959.60864,,,110.3281753552066
Kepler-1583 b,Kepler-1583,9.32807355,0.58,,0.0,825.0,5806.0,0.899,0.996,Transit,2016,0.0866,2014-11-21,211346667959.60864,,,110.3281753552066
Kepler-1584 b,Kepler-1584,13.3997099,1.6,,0.0,889.0,6418.0,1.171,1.241,Transit,2016,0.1187,2015-08-25,4436815531400.207,,,148.76676308255878
Kepler-1584 b,Kepler-1584,13.3997555,1.51,,0.0,886.0,6401.0,1.15,1.183,Transit,2016,0.1168,2017-05-08,3729428337561.005,,,146.62094498710638
Kepler-1584 b,Kepler-1584,,1.588,,,797.0,6417.0,1.207,,Transit,2016,,2018-09-04,4337734022783.075,,,
Kepler-1584 b,Kepler-1584,13.3997099,1.6,,0.0,889.0,6418.0,1.171,1.241,Transit,2016,0.1187,2014-11-18,4436815531400.207,,,148.76676308255878
Kepler-1584 b,Kepler-1584,13.3997099,1.61,,,797.0,6069.0,1.13,1.1,Transit,2016,,2016-05-06,4520526845140.965,,,
Kepler-1584 b,Kepler-1584,13.3997099,1.6,,0.0,889.0,6418.0,1.171,1.241,Transit,2016,0.1187,2014-11-21,4436815531400.207,,,148.76676308255878
Kepler-391 c,Kepler-391,20.4854403,2.38,,0.0,927.0,5267.0,2.555,1.315,Transit,2014,0.1606,2014-11-18,14603007078278.984,,,175.48447906321883
Kepler-391 c,Kepler-391,20.4854403,2.38,,0.0,927.0,5267.0,2.555,1.315,Transit,2014,0.1606,2014-11-21,14603007078278.984,,,175.48447906321883
Kepler-391 c,Kepler-391,20.4854403,2.38,,0.0,927.0,5267.0,2.555,1.315,Transit,2014,0.1606,2015-08-25,14603007078278.984,,,175.48447906321883
Kepler-391 c,Kepler-391,20.485435,3.54,,,797.0,4940.0,3.569,,Transit,2014,0.161,2014-05-14,48053077928970.63,,,263.65975844388794
Kepler-391 c,Kepler-391,20.4853893,3.6,,0.0,1015.0,4938.0,3.324,1.136,Transit,2014,0.153,2017-05-08,50538101912355.49,,,252.83559850026646
Kepler-391 c,Kepler-391,,2.967,,,797.0,5090.0,2.738,,Transit,2014,,2018-09-04,28292026975710.82,,,
Kepler-391 c,Kepler-391,20.4854403,4.15,,,797.0,5111.0,3.33,1.03,Transit,2014,,2016-05-06,77420454170310.38,,,
Kepler-391 c,Kepler-391,20.4854403,2.499,,,797.0,5090.0,2.691,1.334,Transit,2014,0.16135,2024-12-05,16904806068992.713,,,168.21134976575382
Kepler-556 b,Kepler-556,,2.013,,,797.0,5641.0,0.922,,Transit,2016,,2018-09-04,8835736365413.24,,,
Kepler-556 b,Kepler-556,11.72292176,2.13,,0.0,797.0,5957.0,0.937,1.026,Transit,2016,0.1019,2015-08-25,10467675112009.873,,,95.92590926071013
